SK_ID_CURR,TARGET
102100,0.07496133463519221
102112,0.10708915659245516
102113,0.11077566292304145
102122,0.09764890742983691
102123,0.0873833760591487
102125,0.08469201550962285
102126,0.11592519748504489
102146,0.10342005532492529
102147,0.10750902363164574
102151,0.09319900507787139
102158,0.1082032973424867
102159,0.08878981049719664
102162,0.08873149905309383
102165,0.09233443920315142
102166,0.10505726081169729
102174,0.0778906965655473
102193,0.12359804132186458
102198,0.10788679573240315
102205,0.11176865098834468
102206,0.11200115427625923
102218,0.10063339489989724
102221,0.10603784776601459
102230,0.1010504649674222
102238,0.08808959702515869
102248,0.09463226033706602
102252,0.10332733540157871
102259,0.08021080714641997
102262,0.10448543712349688
102273,0.09151220481353008
102286,0.1101876194942608
102293,0.0921477447985209
102294,0.07403683435581868
102296,0.07608460694075884
102298,0.10973595931800012
102303,0.09690862299783165
102309,0.09982272561388392
102315,0.08523929150003842
102340,0.098514843885555
102342,0.07868282422730657
102344,0.1038654595960698
102346,0.10493331692970885
102347,0.08501505035280893
102374,0.11446191713066832
102380,0.10900164470553328
102387,0.08809200188364896
102393,0.09182510113550608
102403,0.09162089925363448
102413,0.09139422818809516
102414,0.09962456531589625
102415,0.09352805344430969
102416,0.08656428261127157
102439,0.09860627980961242
102441,0.09766160125759593
102443,0.09477453356969269
102444,0.1228150471540252
102445,0.13050346105252913
102448,0.08844752497139342
102449,0.09440362256066658
102450,0.11833499052331754
102456,0.08124241415784544
102458,0.10325341828667613
102459,0.08857808424630269
102465,0.07028232660807697
102470,0.12279537956390506
102471,0.07344740654820123
102475,0.10813668773350807
102476,0.10846233073572842
102506,0.0772740071853379
102509,0.09173146358297651
102519,0.0999462314871129
102522,0.08769297671644405
102545,0.08145719478795013
102549,0.12677805364478698
102562,0.08639062139217264
102563,0.09017617526143175
102568,0.0948999671052713
102582,0.11632991418099496
102592,0.07491526256889991
102597,0.0849238562251801
102605,0.10408934266025698
102614,0.09621816237780947
102617,0.10191848113702794
102634,0.07713520348073989
102652,0.07111225989537161
102655,0.06771518080057783
102671,0.07250871985484214
102694,0.08638294612408032
102701,0.10239937762841768
102703,0.06475872783196163
102704,0.08875361391165548
102713,0.06266286486510107
102720,0.08488976656266627
102731,0.09574185489234599
102733,0.08301819374690626
102749,0.1059731655430239
102755,0.08557162145246608
102763,0.09463005643400282
102770,0.10645331695625203
102772,0.09485029005505448
102799,0.09126679326994669
102838,0.10094669050116262
102854,0.09995801437413095
102862,0.11547651704538948
102863,0.09783803552583227
102867,0.08402359492659169
102868,0.08387369326185647
102878,0.10063227144767876
102887,0.08895750490785789
102898,0.10258465641476681
102904,0.0885965807478395
102912,0.12614782227570864
102919,0.0804950123678094
102927,0.08152606051927364
102932,0.10679420931892371
102933,0.1203247407321806
102935,0.0731758955326974
102958,0.10340923131956713
102969,0.09745304342787381
102971,0.092380475438487
102975,0.08574868284502435
102979,0.11478785360410429
102982,0.07794772277936389
102987,0.12913472702481094
102989,0.08571634899060729
102995,0.10464831887564702
102996,0.1014710846060451
103000,0.07242174561946495
103001,0.10850072085914238
103004,0.09491041168468188
103010,0.09609789157536125
103025,0.1051905037621649
103029,0.1036634574599316
103046,0.0971055505913348
103056,0.10425447046196479
103062,0.08242940550696605
103078,0.10595396950562892
103083,0.08305654941122416
103092,0.09009971571469261
103096,0.08775132933088753
103097,0.12625437203320714
103102,0.11561892820885693
103112,0.09754094276861505
103132,0.07553925666405444
103144,0.08566429903031471
103145,0.09964677733657079
103146,0.07839118256531802
103147,0.10705591873833965
103158,0.09268810769021392
103171,0.10810336315524201
103173,0.07682047907993825
103184,0.10618889350683196
103195,0.10223697211309235
103196,0.07441276640913709
103206,0.0924507058865881
103230,0.09164385313465423
103231,0.09791837312225292
103232,0.10180548626503715
103239,0.13286954466585277
103240,0.08483007592180618
103243,0.0757555643229316
103252,0.10092105950603707
103258,0.07958145968569506
103259,0.10941314705142834
103279,0.08490237101593216
103280,0.07147091997195568
103286,0.09830037555292402
103287,0.10896137450009409
103290,0.10278837193962219
103298,0.09400387133526408
103315,0.07599771558432084
103319,0.09864481712177653
103334,0.105752980663696
103336,0.12831658851634153
103345,0.09669966005970697
103368,0.08797082677124693
103371,0.0951407246485877
103377,0.08042318851108382
103398,0.07367452887868618
103404,0.07706560154908633
103408,0.11182780262251556
103410,0.09110471738776615
103418,0.09454160051163261
103420,0.10698375688330086
103432,0.10140234595321225
103433,0.08744864039047108
103436,0.09025836907869009
103440,0.0911978355942092
103453,0.0902436713080997
103459,0.10553971464773544
103460,0.10289282741614356
103461,0.08160709947780373
103462,0.08836431816295023
103473,0.09880530130793908
103474,0.06770002746471876
103475,0.11774941160306306
103478,0.1069287543692101
103480,0.10289894474980583
103484,0.08159789548145965
103494,0.10329112430130749
103513,0.10286579456399823
103515,0.09341008943558755
103516,0.1412203856226887
103525,0.10591341620140281
103541,0.10413218397690292
103544,0.08487821577580071
103562,0.1075644843962327
103570,0.12527522445470654
103572,0.11364920115543838
103574,0.08371307753437246
103575,0.10171428064849605
103591,0.10832847681667973
103594,0.09629643432039722
103609,0.0816658896674829
103613,0.0898874757378428
103614,0.10563535731028693
103615,0.08321440072340344
103624,0.11512264610738399
103625,0.10818896607893685
103628,0.12885598332228104
103629,0.08309735622386959
103647,0.08649426231348782
103648,0.09104015906517256
103651,0.084274555513964
103658,0.07361665708578974
103668,0.08377751310764706
103669,0.08459943765224125
103676,0.08213143734624846
103682,0.09449665093963333
103683,0.08343886869492005
103689,0.08587554897037093
103725,0.06421104241103708
103733,0.10455674906376766
103744,0.07127625610180087
103762,0.10392606527486623
103771,0.12918284180598744
103773,0.08560623793916175
103783,0.1000472720823316
103784,0.1049838672294305
103808,0.09151596286262093
103812,0.08712624348324713
103813,0.09331627396228176
103814,0.11615912189421594
103818,0.1234290717635813
103824,0.09045931498157109
103828,0.07353872828364702
103830,0.09537963778268871
103840,0.07941338890774396
103842,0.10735960327876298
103847,0.11574787840582593
103848,0.09232067795325838
103851,0.07903768359069466
103854,0.10355727495713207
103857,0.15298560871649713
103861,0.09256886889346744
103862,0.08782817953345363
103865,0.11330239274353832
103870,0.07067210068182113
103876,0.1110356800148839
103891,0.12055745400395344
103908,0.08002011859765341
103914,0.10096080663988348
103918,0.10107166925526945
103940,0.11390991224310522
103963,0.1251543997273751
103966,0.10180628783304713
103971,0.11837303371985482
103980,0.12013426287058135
103984,0.09986559689575437
103985,0.10057959616933543
103998,0.110059088254297
104019,0.09344134314028539
104026,0.10308577600185204
104035,0.12197845118311812
104044,0.09147264379508419
104045,0.0882560818737921
104047,0.12142321802824645
104051,0.08858510148567182
104058,0.09618042152366842
104063,0.09063122172070014
104066,0.09966526842744627
104087,0.0759032221472999
104089,0.0817301730181059
104095,0.10775932129948719
104098,0.11346809616200036
104104,0.07687180105778611
104110,0.08668172260041061
104120,0.10766325038391515
104122,0.07678010786884852
104131,0.0943543566906706
104132,0.092867338324511
104135,0.0762891900691656
104136,0.09344244331753324
104149,0.07833666364854179
104150,0.10347955421146762
104156,0.09390080098020953
104165,0.08504419670062625
104175,0.08494667683979681
104179,0.09947971675355198
104184,0.10064374605442411
104206,0.0830601873718141
104216,0.103966270479361
104230,0.13214263220180186
104257,0.08609276823538181
104272,0.07184927012380835
104273,0.09231124274207991
104278,0.07331340206142659
104294,0.10337724942645404
104295,0.0809650555809395
104297,0.07892102249462303
104298,0.0971308639011783
104308,0.10214416364785998
104318,0.09239072806066642
104319,0.07744155662198406
104320,0.1015759374949224
104327,0.0938851899393894
104334,0.09050779081486501
104344,0.10781050524633048
104350,0.0837500891936673
104351,0.1023744773063505
104354,0.11201055829731892
104369,0.12876445685434704
104376,0.09068017318850144
104381,0.09984919422875094
104384,0.1026686359482857
104391,0.07459992527116183
104394,0.09656584640169548
104398,0.11121696931243166
104402,0.08721486793865733
104408,0.11103001525372058
104409,0.0695254036579336
104410,0.11280033809996295
104412,0.09528115781827598
104417,0.11959322862414255
104424,0.10567309737063062
104426,0.08660778069932826
104435,0.10101891613423603
104445,0.08172250453569206
104458,0.08378778354548676
104460,0.09655622805036261
104466,0.08527247231567169
104472,0.09481319726720124
104473,0.12023202043233833
104479,0.07688737641605475
104480,0.10178592154757142
104482,0.11616288139704892
104499,0.08631212284836468
104501,0.07375099325394968
104502,0.07867600566096153
104506,0.09420319881070771
104510,0.08159772401614894
104512,0.0678221125323069
104520,0.12754030477496062
104528,0.10103112050818303
104529,0.10469870554005305
104541,0.10675151955041144
104578,0.07274999825974263
104584,0.0942440663796738
104588,0.10242301261525158
104602,0.07883106504121187
104610,0.07853971568834074
104611,0.0964718951294332
104618,0.11863699557510296
104620,0.08717081913939333
104622,0.0724234503932769
104624,0.09928702506137162
104625,0.10266387583570637
104634,0.1170648856734798
104639,0.10707096210979376
104646,0.09570426938786213
104647,0.07654955526791692
104652,0.06920453896216884
104670,0.10510612115360222
104677,0.093467422481728
104685,0.12264560413241064
104691,0.1036853266931909
104696,0.0952960482887537
104699,0.08343208149724612
104712,0.10577025956392981
104714,0.08991786396020374
104717,0.09441840716993737
104718,0.09324120663090135
104740,0.07645409229782547
104741,0.10318344945027327
104743,0.06718982919906165
104744,0.09593145121149442
104747,0.10680064549682348
104767,0.09165184185615469
104772,0.15948617399500697
104776,0.11762659068683218
104779,0.08778235711819439
104814,0.09767977005607027
104815,0.08736334465508548
104830,0.09837969357355615
104831,0.12057560495942561
104833,0.11121559327152772
104839,0.08995501578125309
104840,0.10771713459904346
104860,0.08458493119015414
104861,0.08297088278581587
104866,0.09396233564591917
104870,0.09299918624690506
104877,0.09678402843161381
104878,0.080782161342998
104879,0.09243151131714758
104880,0.10144587352720022
104899,0.09198449116580203
104906,0.07919621792387929
104907,0.11323309737802302
104913,0.10028610883834636
104916,0.11307230805010973
104921,0.10061057456998522
104930,0.08386620199189768
104931,0.09252310016634864
104936,0.10564439877384597
104937,0.08116912256447203
104942,0.09353406705664984
104943,0.09079815096531854
104969,0.1120511058540794
104972,0.12309710840798377
104988,0.09315241053430331
105013,0.11583006289370248
105015,0.10060654811695696
105019,0.08513651118898112
105027,0.1175817874580222
105030,0.11469714489697212
105035,0.1341979665070489
105041,0.08965909402363442
105051,0.13830028349156595
105056,0.099309596043918
105067,0.13298505823691328
105071,0.09387591641437228
105072,0.08199096074684209
105074,0.12583528972884603
105091,0.10947094937916706
105101,0.0891614233270418
105103,0.10163930984269225
105134,0.10689642231106605
105139,0.09691802779743118
105142,0.13003856640126793
105146,0.09047594990139368
105163,0.0874809632401702
105168,0.10435219862058852
105172,0.0808854179216861
105176,0.11864173890254193
105195,0.09702952528339079
105196,0.11384162188549869
105197,0.08690535209375004
105203,0.09574332788686182
105223,0.08640773700809036
105227,0.1057689756985415
105228,0.0775130308468982
105230,0.12694639128085541
105231,0.13449156603816645
105239,0.08884056059527974
105242,0.12397480920226993
105244,0.10697690424767162
105245,0.10354876651024139
105248,0.06683955433087994
105249,0.08677059349680306
105266,0.12016867976892874
105271,0.12503190484522966
105276,0.10766499276885928
105282,0.10837172870187875
105292,0.0975611153112874
105297,0.07190831218775245
105332,0.11329543841827926
105333,0.08841390086142843
105343,0.07823759331628317
105344,0.08028660528843923
105345,0.09020254747492193
105357,0.09028642535673996
105359,0.09257279844408063
105366,0.08334531733677387
105367,0.10700888594681549
105370,0.07146911592165378
105377,0.0922364512552757
105390,0.10825143175504039
105399,0.08226097672008008
105403,0.09230101547093406
105404,0.09592914697784731
105414,0.07899282053615854
105417,0.09133378598779819
105425,0.10610751010196366
105452,0.0769774940925059
105454,0.11944855628840421
105456,0.12407997516141052
105470,0.09358958653923997
105471,0.07218361743025202
105483,0.09366120351764316
105493,0.11276429127383969
105508,0.11348003863481239
105514,0.10720961036040383
105515,0.07703284605151375
105528,0.11318059354343593
105529,0.08859095053944066
105531,0.07912515523739194
105532,0.0827523279437278
105558,0.08175823444247123
105574,0.09939675201385771
105578,0.08058476290903906
105584,0.1242971313506016
105595,0.0961820417301699
105617,0.11740929572346387
105618,0.09833907461253848
105621,0.08495701595598433
105625,0.07953061819637902
105629,0.08498259466544895
105630,0.08081360447323642
105634,0.09764865164939361
105635,0.10394945555742573
105641,0.07900730765180539
105647,0.11622379355431632
105648,0.08363973920314638
105655,0.09651886416861656
105657,0.08136311527583015
105672,0.11903400535264594
105678,0.09656308174296652
105682,0.08658187289325246
105691,0.10126636488831608
105692,0.09547107183452194
105706,0.11209930118524299
105712,0.11459830785861307
105720,0.0913609473130023
105734,0.08537287063375466
105735,0.09831894135865037
105736,0.10016490941865813
105737,0.06742574788622167
105738,0.11848047646051386
105740,0.11347360370610941
105744,0.09448190423511815
105747,0.1158260776043159
105749,0.09426791299757606
105754,0.09466327066769538
105758,0.08682405559062922
105760,0.08079473181972664
105767,0.10068327969521479
105784,0.11422023117137325
105791,0.09800634187115347
105802,0.0901392471975037
105807,0.10433628690236847
105809,0.08958823255700228
105816,0.08417179797065995
105817,0.0742969982434339
105824,0.10226384933496033
105832,0.10300689776889314
105856,0.09597978515460218
105865,0.089885024640494
105899,0.07833896774535072
105906,0.06853339792277602
105916,0.09144542045120341
105923,0.0981996933055881
105937,0.10837693787171657
105965,0.08840425931492252
105966,0.09113799449154988
105968,0.0884677630575482
105973,0.0899358231387542
105976,0.09754933094618932
105978,0.0810507229896912
105979,0.08049494211205967
105991,0.10311568179175504
105998,0.08825573523766815
105999,0.09719790769097608
106000,0.10630925008530515
106001,0.08929417087094112
106010,0.09006955386104314
106011,0.10664408470396024
106013,0.10142374346536277
106015,0.10808157181256532
106026,0.0867269087538152
106032,0.08861074106244514
106035,0.08540765275332404
106040,0.08534347144859307
106041,0.11390853296965812
106044,0.07044345537501422
106053,0.09407756299660067
106054,0.08142309430932522
106065,0.10953486428554579
106081,0.07944711181696117
106083,0.10865151256420892
106087,0.10029035931656215
106090,0.0916597659150018
106101,0.07572122060949144
106102,0.11779411353133991
106109,0.08684779520762337
106116,0.0727094378628534
106150,0.0799844101927417
106155,0.15466474320667384
106166,0.10789985031001179
106176,0.08839375130774527
106189,0.0785943565782558
106199,0.10724402032187319
106205,0.11420697859074012
106206,0.09803463849104656
106211,0.09278628629204783
106214,0.07665102417778136
106216,0.07781273991317127
106217,0.10125371946799658
106225,0.08699337198991709
106249,0.07993490725297739
106256,0.10616316983802815
106258,0.0861556894274068
106261,0.08694285208288646
106262,0.09746475381142826
106264,0.06631113013100985
106271,0.08816341585243766
106276,0.09545214608749897
106277,0.09000482724520079
106286,0.09999706871356437
106293,0.0790198274331842
106295,0.08823651318366763
106296,0.09823484476068439
106297,0.10145011088827206
106298,0.09468301768115153
106311,0.0752863341802827
106314,0.11826794551744627
106320,0.10084924514860448
106334,0.09676853874254143
106346,0.08683565731982172
106347,0.08511631899574519
106349,0.09855617912263885
106354,0.10036833214005382
106360,0.09078200734374338
106373,0.08015853718011931
106377,0.08966198759248642
106386,0.09981584872711943
106387,0.10025749204941987
106391,0.07597383744131699
106401,0.11298012379353199
106411,0.11514643038893983
106413,0.1116114466772472
106426,0.10317082329637617
106427,0.07697269772488893
106428,0.10683808839192767
106434,0.10736555553139976
106438,0.08739408216095333
106440,0.1035103012761306
106441,0.07573192422611033
106452,0.10509342291173458
106453,0.09658916455005667
106454,0.11345633288718147
106457,0.08748640620338269
106484,0.08597217583129639
106488,0.12464144800649342
106491,0.10006783350783698
106514,0.08750792393349087
106527,0.08691003036018895
106528,0.08635376137137082
106529,0.09233616698579086
106534,0.11763696797092235
106550,0.09399777433534215
106577,0.09404572595706029
106585,0.1209847757043312
106590,0.09670705695486043
106607,0.09828185435000375
106610,0.10469430038567189
106611,0.09879567426204566
106612,0.12423690436007995
106624,0.07718210210258054
106631,0.07319057417519167
106647,0.1281372233295159
106660,0.10227668982613171
106674,0.1065998350034163
106687,0.08889693892501048
106712,0.11338860278064175
106713,0.10859601529691315
106717,0.07711451806931448
106720,0.09008659001095036
106721,0.08870522978333532
106724,0.08646771308857076
106735,0.09742489615557925
106739,0.11183935559417214
106740,0.09853526988625798
106754,0.07469773552237477
106760,0.14331851454748631
106761,0.10459053725482403
106784,0.11789024734607026
106787,0.09732507553998518
106797,0.08381203702679361
106798,0.09123069753327694
106802,0.11966952782185988
106803,0.0946924029893926
106804,0.11912648429393013
106805,0.08267234906356034
106810,0.10541328149529433
106812,0.0962425597746022
106813,0.09112427497775062
106817,0.08063382581616216
106822,0.12759138146135615
106823,0.09915290135705668
106827,0.07848676215726828
106841,0.089271793001764
106851,0.10789274703866979
106852,0.10116300126351475
106853,0.12728053537319448
106854,0.12703305310433796
106861,0.10826926553537171
106873,0.1165692201661967
106877,0.08361693508937357
106878,0.10264656102209214
106881,0.0998225906739984
106900,0.11121819859634928
106906,0.08381754733156149
106907,0.08586823570493371
106914,0.08109803198808153
106916,0.1155245635998608
106924,0.09154075354061975
106931,0.07913998074047505
106936,0.1174295507010983
106937,0.09545652899052832
106938,0.06988051640839743
106939,0.09672849245293981
106943,0.10482900609049967
106944,0.0973255820460837
106967,0.10514517266987611
106980,0.07381388904624074
106986,0.0765158955941112
106987,0.100881779150044
106990,0.08193292345086876
107013,0.07085119065441928
107023,0.09467395522094567
107033,0.08824537099767488
107037,0.09536693360356345
107048,0.10192968249099349
107071,0.11013018997259627
107081,0.06651220184959766
107113,0.08367503154391284
107130,0.07600928824583537
107131,0.08886996067964371
107145,0.0998670960332205
107156,0.08247267918977366
107219,0.08434249749730621
107222,0.13227249140289757
107223,0.13203184416378064
107232,0.10765520888650461
107245,0.08701524132519488
107246,0.06511267752653542
107247,0.08256969727115816
107256,0.07217533640777246
107259,0.10972920269868534
107260,0.07864597846064271
107279,0.11963327732760567
107280,0.09777791345495404
107281,0.08924759405754211
107285,0.09875482602704316
107329,0.10075335987922028
107337,0.09697998022477665
107349,0.0943967203712215
107350,0.10467193747623273
107351,0.07967258515297002
107359,0.1281004493375486
107391,0.08096086780853207
107394,0.10543774771225478
107395,0.09152163485174551
107406,0.11446171446104231
107416,0.11206424540709456
107417,0.10161789161082957
107418,0.10747002508984657
107419,0.08319240709738014
107444,0.10255455439532303
107445,0.10365780746178228
107446,0.0921406164134359
107460,0.10000982842595138
107470,0.0989227786778683
107475,0.08004589730469347
107520,0.11154233854525973
107526,0.07619403007720757
107527,0.07082992693782264
107530,0.07834863393795123
107532,0.13487461878079193
107534,0.10571557237784468
107535,0.1120875951137325
107554,0.10801622633236656
107556,0.10014339933376355
107559,0.1074749971431888
107561,0.07667509850211258
107564,0.07991730728257945
107566,0.10266473885360616
107571,0.07863642402405
107590,0.09736788329053059
107602,0.08841537441411482
107625,0.11281982924407521
107626,0.1090642494545853
107635,0.10721774153347034
107636,0.08086728769910415
107645,0.08997920143757959
107652,0.09165055072784209
107655,0.07888496624126352
107668,0.0875278730834173
107670,0.0904091427522856
107677,0.06274380183067244
107680,0.10600596647484603
107683,0.10009443451673229
107684,0.0805908734943624
107691,0.09717167116841262
107692,0.1222122910951077
107703,0.09795791595684626
107709,0.06753610506012726
107710,0.09712606020538936
107721,0.09313809835993735
107725,0.09018950810828215
107727,0.10627980191706358
107739,0.08637890687230722
107740,0.10704658461705405
107741,0.10819652975526536
107747,0.10960147594363487
107765,0.12199700509772686
107768,0.08442690104957609
107775,0.09956220918696905
107782,0.11150784887970071
107790,0.08126561738959177
107801,0.0758931424630953
107807,0.07214303977505945
107811,0.11719460853635308
107817,0.10442733396818733
107826,0.08211725807116624
107838,0.08820878317857765
107839,0.09816585574326359
107843,0.0813601074649468
107847,0.07880865927044273
107849,0.09446361380419738
107850,0.09591549768002695
107867,0.09757765903641619
107871,0.10082659870289643
107908,0.09180288071363185
107913,0.12181280126783994
107927,0.1009564185889466
107931,0.07588724658086797
107955,0.08665647617797644
107962,0.08209117432384683
107977,0.08678259709246107
107978,0.08476744951899463
107993,0.07271863408499576
108010,0.10011767202864907
108016,0.10311059281835278
108018,0.13006561887827564
108027,0.123210236263091
108045,0.08386078037429205
108069,0.11221222022147397
108082,0.11454209007583611
108089,0.09155148455273383
108092,0.08223542301296208
108106,0.08720857396249397
108112,0.07951348878664988
108120,0.12073350318881544
108122,0.14973731712627106
108135,0.1193173513307972
108170,0.09033231835298787
108171,0.09857995238688677
108177,0.08417351015421866
108180,0.11162930805494839
108183,0.1025345629341474
108184,0.0692891163890153
108185,0.10057927665331903
108192,0.10475162680496176
108195,0.10471521796145371
108196,0.11272262749430596
108218,0.0726245742938982
108219,0.11574119064747036
108243,0.11289681052330491
108249,0.07608204736905336
108251,0.07624501791596332
108274,0.091573358526511
